Thorlabs Beam
Version: 9.1.5787.560
Date: 10/15/2024
Time: 4:01:09 PM

Device: BC106N-VIS
S/N: M00456188

Resolution: Fast ( 8 bit)
Sensor Resolution [pix]: Width: 1360, Height: 1024
Pixel Size [µm]: Horizontal: 6.45, Vertical: 6.45
Region of Interest [pix]: Horizontal: 542, Vertical: 402, Width 276, Height 180
Wavelength [nm]: 520
Attenuation [dB]: 20
Exposure Time [ms]: 1.135
Gain: 1
Base Level [digits]: 45.7103

3;3;3;3;3;3;3;4;3;3;3;3;5;5;4;3;4;4;3;3;4;4;5;5;4;3;4;4;4;5;5;7;6;4;6;6;5;4;5;6;5;5;6;5;5;4;4;4;4;4;5;6;6;4;4;4;4;4;4;4;5;5;5;6;6;5;4;4;5;6;5;4;4;5;6;6;7;7;10;11;14;17;21;24;19;14;15;16;18;22;21;15;16;15;17;16;15;12;10;8;6;4;6;9;12;15;13;10;10;10;12;15;17;18;22;19;19;17;14;13;11;11;11;11;12;14;15;15;16;16;15;14;16;15;16;16;19;23;26;27;27;26;26;24;23;22;23;21;20;16;15;12;10;8;8;8;8;9;8;7;6;5;5;4;3;4;4;6;8;9;10;13;16;16;15;17;18;17;14;11;9;8;10;14;12;11;10;8;6;5;4;4;5;5;5;4;4;6;6;6;5;4;4;5;5;6;9;10;7;5;4;5;5;4;5;5;4;4;7;8;7;5;4;4;4;3;4;4;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;3;3;4;3;3;3;3;3;4;5;4;3;4;4;4;3;4;4;5;5;4;3;3;4;4;4;5;6;6;5;6;7;6;5;5;5;6;5;5;6;5;4;3;4;4;3;5;6;6;5;4;4;4;4;4;4;5;5;5;6;6;6;4;4;5;5;5;5;4;4;5;6;8;9;8;10;12;16;20;21;22;15;13;16;20;21;23;22;19;17;15;16;15;16;13;10;7;5;4;5;8;11;12;12;11;10;10;13;14;17;19;20;21;21;17;18;15;13;13;13;16;17;16;16;14;13;15;16;16;17;18;18;20;24;24;25;22;22;20;19;19;19;18;16;16;14;12;11;10;10;10;11;11;10;8;6;5;4;3;3;4;5;7;8;10;10;12;14;15;14;16;16;16;13;9;7;8;9;11;12;11;9;9;8;5;5;4;4;5;5;4;4;6;6;5;5;4;4;4;5;7;8;10;9;6;4;5;6;5;4;5;4;4;6;7;8;6;5;4;3;3;3;4;4;4;3;3;4;4;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;3;3;3;3;4;5;5;4;3;4;4;3;3;4;4;5;4;3;3;4;4;4;5;6;6;5;5;6;7;5;5;4;6;7;6;5;5;4;4;4;4;3;4;5;5;5;4;4;4;4;4;4;4;5;5;5;6;6;5;4;4;5;5;5;5;4;4;6;7;10;10;10;10;13;17;18;20;20;15;15;17;19;24;26;23;20;18;16;15;16;15;13;10;7;5;4;4;5;8;10;10;11;10;11;12;13;16;17;20;21;21;21;21;19;18;19;19;21;21;19;16;17;17;22;22;21;18;18;18;19;20;18;17;16;14;15;15;15;15;18;17;15;14;13;13;12;12;11;9;8;7;5;4;3;4;5;6;7;9;12;13;13;15;16;17;18;16;14;11;7;6;7;10;11;11;11;9;8;7;6;5;4;4;4;4;4;4;6;6;5;4;4;4;4;5;7;9;11;10;7;4;4;5;6;5;4;4;4;5;8;8;7;5;4;4;3;3;4;5;4;4;3;4;4;4;4;3;3;3;4;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;4;3;3;4;3;3;4;3;4;4;5;4;3;4;4;4;4;3;4;5;5;4;3;3;4;4;5;6;6;5;5;6;8;6;5;4;5;7;7;5;5;4;3;3;3;3;3;4;6;5;5;4;4;4;5;4;4;5;5;5;5;5;5;5;5;5;5;6;4;4;4;5;6;8;9;10;11;12;15;17;18;22;20;18;17;18;19;23;25;23;20;19;20;17;17;16;15;11;8;7;4;4;5;6;8;9;10;9;9;8;10;12;15;18;18;20;19;19;20;21;21;21;23;22;20;21;20;21;23;21;19;17;17;17;15;15;14;14;14;14;15;16;16;16;19;16;14;13;13;12;10;9;7;5;4;4;4;5;6;8;9;10;11;13;14;15;17;19;19;17;14;10;8;7;7;8;11;12;12;10;8;7;5;5;4;4;4;4;4;4;6;7;6;4;4;4;4;5;6;8;10;10;7;5;4;4;5;5;5;4;4;5;7;8;6;5;4;4;3;3;3;4;4;3;3;4;4;4;4;4;3;3;3;4;4;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;4;4;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;4;3;3;3;3;3;3;3;3;3;3;4;5;4;3;4;4;4;4;4;3;4;4;4;3;3;4;4;4;6;7;6;5;6;8;8;7;4;4;6;8;7;5;4;4;3;3;4;4;4;5;6;6;5;4;5;4;4;4;5;6;6;7;6;5;5;5;5;5;5;5;4;4;4;5;6;10;12;12;13;14;15;17;18;20;20;16;17;18;20;22;24;23;21;18;17;17;16;15;14;12;10;8;5;4;4;5;6;9;9;8;7;8;8;11;14;14;15;16;16;17;17;18;20;22;22;19;18;20;20;21;19;18;16;13;13;14;15;16;14;13;12;13;14;14;18;17;14;12;11;10;10;8;6;4;4;4;4;6;7;10;10;11;15;15;16;16;19;22;21;19;15;10;7;7;7;10;11;12;13;12;10;7;6;6;4;4;3;4;4;4;6;7;7;5;4;4;4;5;6;7;9;9;7;5;4;4;5;6;5;5;4;4;7;8;7;5;4;4;4;3;3;4;5;4;4;3;4;4;4;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4
3;3;3;3;3;4;3;3;3;3;3;3;3;4;5;4;3;3;4;4;4;4;3;3;5;4;3;3;4;5;4;5;6;6;6;6;8;11;9;6;4;5;7;8;5;5;4;3;4;4;4;3;4;6;6;5;4;4;4;4;4;4;5;6;7;7;5;5;6;5;5;4;5;5;4;4;4;6;7;10;12;13;14;15;16;17;18;18;18;16;15;17;19;23;22;22;22;17;17;17;16;16;16;14;11;8;7;5;5;5;6;8;9;8;6;6;7;8;9;10;11;10;10;12;14;14;15;15;13;13;15;17;17;14;12;13;13;14;15;16;14;14;12;11;10;11;12;12;10;10;9;8;9;7;6;5;4;5;6;8;10;11;13;14;16;17;17;17;20;23;23;20;16;9;6;6;8;9;9;11;12;13;11;7;6;5;5;4;4;4;4;5;6;8;7;5;4;4;5;4;6;6;7;8;6;5;4;4;5;6;5;5;4;4;5;7;8;7;5;4;4;4;3;4;5;5;4;3;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4
3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;5;4;3;3;4;4;4;4;4;4;5;4;3;4;5;5;5;6;6;5;6;6;9;10;7;4;5;6;7;6;5;4;4;3;3;4;3;4;5;8;5;4;4;5;4;4;4;4;6;6;7;6;5;4;5;5;4;4;5;5;4;5;5;7;8;12;14;15;15;16;16;16;17;19;18;15;13;14;20;21;21;23;20;19;17;17;17;18;18;16;14;11;10;7;6;5;6;7;7;7;6;5;6;6;7;7;8;9;9;10;10;9;9;8;7;8;9;9;9;9;9;11;13;13;15;13;13;10;10;9;8;8;8;7;6;6;6;6;6;5;5;7;7;9;11;12;13;16;17;18;17;19;21;23;21;19;13;8;6;6;8;8;9;9;10;11;9;7;6;5;5;5;5;5;5;5;7;7;6;5;4;4;5;5;5;5;7;7;6;5;4;4;5;5;5;5;4;4;5;6;7;8;7;5;4;4;3;4;5;5;4;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4
3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;5;4;4;3;4;4;4;4;3;4;5;5;4;3;5;5;4;5;6;6;6;5;7;8;7;5;4;6;7;7;6;6;4;3;3;4;4;4;5;6;5;4;4;4;5;5;5;4;4;6;6;6;5;5;5;5;4;4;5;5;6;5;5;5;7;9;12;14;17;15;14;15;17;18;18;18;16;13;15;16;19;19;20;21;19;18;18;19;21;18;19;18;17;13;11;9;7;5;5;5;5;5;6;7;7;7;8;8;7;7;7;7;7;6;5;5;6;7;7;8;9;10;11;12;13;11;9;9;8;8;8;9;10;7;6;6;7;7;7;6;7;8;10;11;14;15;17;18;18;19;21;21;20;20;15;11;8;7;6;8;9;9;9;10;10;8;6;5;6;5;5;5;5;5;5;6;7;6;5;4;4;5;5;4;4;6;7;8;7;5;4;5;5;5;5;4;3;4;5;7;7;8;6;5;4;3;3;4;5;4;3;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3
3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;5;4;4;4;3;4;4;4;3;4;5;4;4;3;4;4;4;4;6;7;6;5;6;6;6;6;5;5;6;6;6;7;6;4;3;4;4;4;4;5;5;5;4;5;5;6;6;5;5;6;6;6;5;5;5;5;4;4;4;5;6;6;5;5;5;6;8;11;16;15;15;15;15;17;19;18;16;17;15;13;15;16;18;19;19;16;16;17;19;19;18;21;23;19;18;15;12;8;6;5;4;5;6;7;7;7;7;7;6;7;7;8;7;6;7;6;5;5;5;7;8;9;11;10;10;8;8;8;8;9;10;11;10;9;8;8;8;8;8;8;9;11;11;12;14;17;20;22;23;24;21;20;17;13;9;7;5;6;8;9;9;10;9;10;8;7;6;6;5;6;6;5;4;5;6;6;6;4;4;4;5;5;5;4;5;8;8;7;5;4;4;5;4;4;4;4;4;6;7;7;8;6;5;4;3;4;4;5;4;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;4;3;3
3;3;3;3;3;3;4;4;3;4;4;3;4;3;3;4;4;4;4;3;4;3;3;3;3;4;5;4;3;4;4;4;4;5;6;5;6;6;6;6;6;5;5;6;6;6;7;6;5;4;3;3;3;3;4;5;4;4;4;5;5;6;6;5;5;5;5;5;4;5;5;4;4;4;4;5;5;5;5;4;4;5;7;12;14;15;14;16;16;14;15;17;21;19;15;14;14;19;21;20;17;15;16;15;16;15;16;21;21;19;17;16;14;12;9;6;6;6;6;5;6;6;6;7;6;6;7;6;6;6;6;6;5;6;6;6;7;8;7;7;7;8;9;10;10;11;10;10;10;10;9;10;10;11;10;10;12;12;16;18;21;27;27;25;22;17;13;11;8;6;6;7;7;9;9;9;8;8;7;7;6;5;5;5;6;5;4;4;6;6;6;4;4;4;5;6;5;4;5;7;7;7;5;4;4;5;5;4;4;4;4;5;6;7;7;6;5;4;3;3;4;5;4;4;3;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;3;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;3;4;4;4;3;4;4;3;3;4;3;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;5;5;5;5;6;6;6;5;5;6;7;5;6;8;6;5;4;3;3;4;4;4;4;4;3;4;5;5;6;5;5;4;4;5;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;6;10;12;15;13;14;15;15;16;19;19;19;17;15;16;17;19;18;15;16;15;14;14;14;16;19;19;18;18;17;15;13;11;10;8;8;7;5;4;4;5;5;5;6;6;6;6;6;6;7;8;8;7;6;6;6;7;8;9;10;11;11;12;11;12;11;11;9;11;10;11;12;15;17;20;22;26;29;27;24;21;17;13;10;8;7;7;8;7;9;9;10;9;8;7;6;6;5;5;5;5;5;4;4;6;7;6;5;4;4;5;6;6;6;4;6;7;6;6;4;4;5;5;4;4;4;3;5;6;7;5;5;5;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;3;3;3;3;3;3;3;4;4;3;3;3;4;3;4;4;4;3;4;4;4;3;3;4;4;5;4;3;4;5;4;4;4;6;5;4;5;5;7;6;5;5;7;5;6;7;7;7;5;4;3;3;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;4;5;5;5;5;5;4;5;5;4;4;4;3;4;5;7;10;11;14;13;13;15;16;19;21;20;18;17;15;18;20;20;20;19;16;15;14;15;16;15;15;17;16;15;14;13;12;13;12;10;8;7;6;5;5;4;4;4;4;4;5;6;8;8;8;8;7;7;7;9;10;11;11;11;11;11;10;10;9;8;9;11;12;14;20;22;26;25;27;25;24;22;18;16;13;10;9;9;10;9;9;8;9;9;10;7;7;6;5;5;4;5;5;5;3;4;6;7;7;6;4;5;6;5;6;6;5;5;6;7;5;4;4;5;5;4;4;4;4;4;6;7;7;5;5;4;4;4;3;4;4;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;4;3;4;4;3;3;3;4;4;4;4;3;3;4;4;3;4;3;3;4;4;4;3;3;4;4;5;4;3;4;4;4;4;5;5;6;5;5;5;6;6;5;4;6;6;5;6;8;8;6;4;3;3;3;3;4;5;6;5;4;4;5;5;5;4;3;3;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;4;5;7;9;10;11;12;12;15;16;20;21;20;20;18;18;20;19;19;20;20;21;18;17;17;15;14;17;17;16;15;13;14;17;18;18;17;14;14;11;10;8;7;6;6;6;7;8;8;8;8;8;7;8;8;9;10;11;12;11;11;13;13;11;9;11;15;17;20;24;27;28;27;24;22;19;18;15;13;13;13;10;10;11;10;11;9;10;7;7;6;6;5;4;4;4;4;4;4;4;4;6;6;8;7;5;4;5;5;6;7;6;6;6;6;5;5;4;5;5;4;3;3;3;4;6;7;7;5;4;4;4;4;3;3;4;4;4;3;4;4;4;4;5;4;3;3;3;3;3;3;3;4;4;3;4;5;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;4;3;3;3;3;3;3;4;4;4;5;4;3;4;4;3;3;4;3;3;4;4;3;4;4;4;5;4;3;3;4;5;4;4;5;6;6;5;5;6;7;6;5;5;6;5;5;7;8;7;5;4;4;4;3;4;5;6;6;4;3;4;4;5;5;5;4;4;4;4;3;3;4;4;4;4;4;4;5;5;4;4;4;3;4;5;7;9;9;9;11;13;16;17;18;20;21;21;21;18;17;16;20;23;23;21;20;19;19;19;19;18;19;17;15;18;17;19;22;24;24;22;21;19;17;15;13;14;14;13;14;13;14;14;13;13;13;14;15;15;15;15;17;17;16;17;16;15;18;21;23;28;28;29;25;21;17;14;11;11;11;12;10;10;11;11;12;12;11;10;8;7;6;5;5;4;3;3;4;4;4;4;4;6;8;7;6;5;4;4;5;6;6;7;7;6;6;6;5;5;5;5;4;3;3;3;4;6;8;8;6;4;4;4;4;3;3;3;4;4;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;4;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;4;4;3;4;4;4;3;3;3;4;5;4;3;3;4;4;3;4;4;4;3;4;4;3;4;4;4;4;4;3;4;4;4;4;5;5;6;5;5;6;7;7;5;4;6;6;4;6;8;7;6;4;4;4;3;3;4;5;6;6;4;4;4;5;5;4;4;3;4;4;3;3;3;3;4;4;4;4;4;5;4;5;4;4;4;4;5;6;7;8;10;12;15;17;18;19;21;24;24;24;19;17;18;20;22;22;21;20;20;19;20;21;21;22;21;20;20;20;23;25;24;24;24;22;22;20;20;21;20;20;18;17;17;18;19;21;23;20;21;20;24;23;23;22;24;24;22;21;22;24;24;25;25;23;20;16;12;12;11;12;10;10;9;9;10;10;12;11;10;8;8;6;5;4;4;4;3;3;3;3;3;5;5;7;6;6;5;4;4;5;6;6;8;7;7;6;6;5;5;5;5;4;3;3;4;4;6;9;8;7;5;4;4;4;3;3;4;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;3;4;3;3;3;4;4;3;3;3;4;4;4;3;3;4;3;4;5;4;3;3;4;4;4;4;4;4;4;4;3;3;4;4;5;5;6;5;5;5;7;7;7;6;6;6;5;6;7;8;7;5;3;4;4;3;3;4;6;7;6;4;4;4;4;4;4;3;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;6;6;8;10;11;12;16;19;19;23;24;23;22;19;19;19;20;21;20;20;22;20;19;20;23;24;22;22;20;18;19;19;19;20;22;22;21;20;21;23;20;18;16;16;18;21;23;26;25;24;24;23;23;22;21;21;22;23;19;20;21;23;23;23;22;17;15;13;13;13;15;15;14;12;10;10;10;10;10;10;8;8;8;6;4;4;4;3;3;3;3;4;5;5;5;5;6;5;4;4;6;6;6;8;8;7;6;5;5;6;5;5;4;3;4;4;5;6;8;9;7;5;4;4;4;3;3;3;4;4;3;3;3;4;4;4;4;3;3;3;3;3;4;3;3;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
5;4;3;3;3;3;4;3;3;3;3;4;4;4;3;3;4;3;4;5;5;4;3;4;4;3;4;4;4;4;4;4;3;4;4;5;6;6;7;5;5;7;8;8;7;7;7;6;6;7;7;7;5;4;3;4;4;3;4;4;6;8;6;4;4;4;4;4;4;4;4;5;4;5;4;4;4;3;4;4;4;4;4;5;5;5;4;4;4;5;5;6;8;10;11;13;15;17;18;20;19;23;24;22;21;20;19;19;20;23;22;24;22;23;23;23;21;22;20;16;13;13;13;14;16;16;17;18;17;18;15;17;17;18;20;21;23;22;21;19;18;17;18;17;16;16;16;17;20;22;25;25;21;18;14;14;13;14;17;18;17;15;14;10;10;9;8;9;7;7;7;6;4;3;3;3;3;3;3;4;5;5;5;5;5;5;4;4;5;6;6;7;9;9;7;5;5;6;6;5;4;3;4;4;5;6;7;9;9;6;4;4;4;3;3;3;4;3;4;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;3;4;6;5;3;3;4;4;3;4;4;4;4;4;4;3;3;4;5;6;7;5;5;6;7;8;8;7;7;6;6;7;7;7;6;5;4;4;4;4;3;3;5;6;7;5;4;4;4;4;4;4;4;4;5;6;5;4;4;3;3;4;4;4;4;5;6;6;5;4;4;4;4;5;7;7;9;10;13;15;17;17;19;19;20;24;24;22;22;21;18;18;21;24;22;24;21;20;19;20;21;18;14;13;13;13;14;14;15;14;13;14;13;15;17;16;18;19;18;17;14;14;14;14;15;15;15;15;17;20;23;26;27;25;21;18;16;16;15;17;18;18;17;16;13;10;8;8;8;7;6;6;6;5;4;4;3;3;4;4;5;5;5;5;5;5;6;5;5;4;6;7;7;8;8;7;6;4;5;7;6;4;4;4;4;5;5;6;8;8;7;5;4;4;4;3;3;4;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;3;3;4;3;4;6;6;4;3;4;4;4;3;3;4;4;4;4;4;3;3;4;5;6;6;5;5;6;7;7;7;7;6;6;7;6;6;7;6;5;3;4;4;4;3;4;5;6;6;4;4;5;4;5;5;4;4;5;6;6;6;6;5;4;4;4;4;4;5;6;7;7;5;5;4;4;4;5;6;6;8;10;12;12;14;17;20;19;21;24;24;25;24;21;19;21;22;22;21;21;20;17;20;20;18;15;15;14;16;15;14;13;13;12;14;14;17;17;19;19;18;15;14;14;15;15;17;17;17;18;19;20;24;27;28;26;22;20;18;19;17;17;17;18;17;14;12;9;8;8;8;7;7;6;5;4;4;4;4;4;4;4;5;5;5;4;5;5;5;5;5;4;5;7;8;9;7;7;6;4;5;6;6;5;4;3;4;5;5;5;7;7;7;5;4;4;4;4;3;3;3;4;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
4;5;4;3;4;4;3;3;4;3;3;3;3;4;4;3;3;4;4;3;4;5;5;4;4;3;4;4;4;4;3;4;4;3;4;4;3;4;6;7;5;4;4;6;7;7;6;6;5;6;7;7;7;7;5;4;3;4;5;4;4;4;5;6;7;5;5;4;5;5;4;4;4;5;6;7;7;6;5;4;4;4;4;4;4;6;7;7;5;4;4;4;4;5;6;6;8;8;9;12;13;15;16;17;19;22;23;24;24;24;23;23;22;18;20;19;18;19;20;19;17;16;17;18;17;16;14;14;15;15;19;20;19;20;21;20;19;18;17;18;20;19;20;20;19;21;23;25;25;23;24;20;19;19;17;15;15;14;14;12;11;10;8;7;7;6;6;6;5;4;4;4;4;4;4;4;5;5;5;4;5;6;6;5;5;5;5;7;9;10;8;7;5;4;4;6;6;4;3;4;4;5;5;6;6;8;6;6;4;4;4;4;3;3;4;4;4;3;4;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
4;4;4;3;4;4;3;3;4;3;3;3;3;3;4;4;4;4;3;3;4;4;5;4;3;4;4;4;4;3;3;3;3;3;4;3;4;4;5;6;6;5;4;5;6;8;6;6;5;6;8;8;8;8;7;5;3;3;5;5;4;3;4;5;8;7;5;5;5;5;4;4;3;4;6;7;8;7;6;5;4;4;4;3;3;4;5;5;5;5;4;4;4;5;5;5;6;6;7;9;11;11;13;13;15;18;18;20;21;24;24;25;24;24;21;20;22;22;22;21;21;22;20;21;22;20;16;17;16;18;19;19;22;21;20;19;19;19;21;22;23;23;22;21;20;19;20;19;21;19;17;15;16;15;14;12;12;10;9;8;8;7;6;6;5;5;5;4;4;4;4;3;4;3;4;5;5;4;5;4;6;7;7;6;5;5;6;8;10;9;7;4;4;5;6;6;5;4;3;4;5;5;6;6;7;6;5;3;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;4;5;4;3;4;4;3;4;3;3;3;3;3;4;3;4;4;4;3;3;4;4;4;4;3;3;4;4;4;4;4;4;4;4;3;4;3;4;6;6;6;5;5;6;7;7;6;5;5;6;8;8;7;8;6;5;4;4;5;5;4;3;4;6;6;6;6;5;6;5;4;3;4;4;5;7;8;7;6;5;5;4;4;4;3;4;4;4;5;5;5;4;4;4;4;5;5;6;7;8;9;11;10;13;13;15;19;20;20;20;22;23;24;25;25;22;21;22;22;22;22;22;21;23;22;21;18;19;19;18;19;19;18;18;19;20;22;23;26;27;24;23;20;20;19;18;18;17;15;13;14;13;11;11;10;10;8;7;6;6;6;5;5;5;5;4;3;3;3;3;3;3;4;4;5;5;5;5;5;6;6;6;5;4;6;8;10;9;7;4;4;5;7;6;5;5;4;4;4;5;6;6;6;6;5;4;4;4;4;4;3;3;4;4;4;4;3;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;5;4;3;4;3;3;4;3;3;3;3;3;3;3;3;4;3;4;3;3;4;4;4;4;3;3;4;4;4;4;4;4;4;3;3;3;4;4;4;6;6;6;6;6;6;7;6;4;5;7;7;7;7;7;6;4;4;4;5;5;4;4;4;5;6;6;5;5;5;4;4;4;3;4;5;6;6;6;5;5;5;5;5;4;3;3;4;4;5;5;5;4;4;4;4;5;5;5;7;8;9;10;10;12;12;12;14;15;17;19;22;21;23;24;24;24;23;22;21;22;20;19;19;19;18;19;17;16;18;17;17;17;18;20;21;25;26;29;28;26;23;21;20;20;20;18;16;14;13;11;10;8;8;7;7;6;6;5;5;4;4;3;3;3;3;3;3;3;3;3;4;4;5;5;5;5;6;6;6;5;5;5;6;9;10;9;6;4;3;5;7;6;5;4;4;4;4;4;6;7;7;5;5;4;4;4;4;4;3;3;3;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3
4;3;4;5;4;3;3;4;3;3;3;3;3;3;4;3;3;3;3;3;4;3;4;4;4;4;3;3;4;4;4;4;4;4;4;4;3;3;4;4;4;5;6;6;6;6;7;7;8;6;4;4;6;7;7;6;6;5;4;4;5;5;5;4;3;4;5;6;5;5;4;4;5;4;3;3;4;4;4;5;5;5;5;5;5;4;4;4;3;3;4;5;6;5;4;4;4;4;5;6;6;7;8;8;9;10;10;10;12;13;14;15;16;17;17;17;18;19;20;19;21;21;19;19;16;16;15;15;15;16;17;16;16;16;18;20;23;24;24;25;25;23;21;19;18;19;18;17;15;14;12;9;9;8;8;7;6;6;6;5;5;4;3;3;3;4;4;4;4;3;4;4;5;5;5;5;5;6;6;5;5;5;6;7;8;9;8;5;4;4;5;6;6;5;4;4;4;4;4;5;6;7;6;5;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;4;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;3
