Thorlabs Beam
Version: 9.1.5787.560
Date: 10/21/2024
Time: 4:30:14 PM

Device: BC106N-VIS
S/N: M00456188

Resolution: Fast ( 8 bit)
Sensor Resolution [pix]: Width: 1360, Height: 1024
Pixel Size [µm]: Horizontal: 6.45, Vertical: 6.45
Region of Interest [pix]: Horizontal: 536, Vertical: 400, Width 288, Height 218
Wavelength [nm]: 520
Attenuation [dB]: 20
Exposure Time [ms]: 238.339
Gain: 1
Base Level [digits]: 45.7103

3;3;3;4;4;4;4;4;4;3;4;3;4;4;3;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;3;3;3;3;3;4;4;4;4;5;5;6;6;6;6;6;6;5;4;5;4;4;4;3;4;3;4;5;5;6;9;10;9;11;13;13;11;11;9;10;10;6;6;4;4;5;7;10;16;24;29;37;47;60;71;87;96;110;122;129;142;145;151;155;162;165;164;157;146;139;125;110;97;77;67;54;51;33;26;17;12;10;7;6;5;5;5;7;8;9;9;10;9;11;12;10;9;8;9;8;6;4;4;4;3;3;4;4;5;4;5;6;6;6;5;5;6;6;5;5;5;4;4;3;4;4;3;4;4;4;4;4;5;5;5;5;5;4;4;4;4;4;3;3;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;3;3;3;4;4;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;3;4;3;4;3;4;3;4;4;4;3;3;3;3;4;4;3;3;3;3;3;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4
3;3;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;3;4;4;4;4;4;4;4;4;5;5;5;5;5;4;5;4;4;4;3;3;3;3;3;3;4;4;4;5;5;6;6;6;6;6;6;5;5;6;4;4;4;3;4;4;4;6;6;7;10;12;10;11;12;14;13;11;10;9;8;7;5;4;4;4;6;10;12;20;29;35;44;59;75;88;102;110;126;134;144;153;157;162;168;170;166;160;149;134;123;110;97;81;68;58;51;36;27;18;12;10;7;5;5;5;6;9;10;10;11;11;11;12;12;11;9;8;8;7;5;5;4;4;3;4;4;5;4;5;6;7;7;6;6;6;5;5;5;5;4;4;4;3;3;3;3;4;4;4;4;4;5;5;5;5;5;4;4;4;4;4;3;4;3;3;3;4;3;4;3;4;4;4;4;5;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4
3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;5;5;6;6;7;6;6;5;5;4;5;3;4;4;3;4;5;6;7;8;10;13;11;11;13;15;14;13;12;11;9;7;5;4;4;4;6;11;16;24;35;43;51;60;73;89;107;118;132;145;151;163;170;172;176;178;170;165;145;134;118;109;96;89;76;61;47;40;28;23;14;9;6;4;5;4;6;7;9;10;10;11;10;12;12;10;9;9;9;6;5;5;4;4;4;4;4;4;4;5;5;6;6;6;6;6;6;5;5;4;4;4;4;3;3;3;3;4;3;4;4;5;5;5;5;5;6;5;5;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;4;3;4;3;3;3;3;3;3;4;3;3;3;4;3;3;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;3;4;4;3
4;4;4;4;4;3;4;4;4;4;4;4;4;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;3;4;3;3;3;4;3;4;4;5;5;5;6;6;6;6;6;5;5;4;4;3;4;4;4;4;5;7;6;8;11;13;10;12;13;11;11;10;8;7;5;4;4;4;5;7;10;14;23;35;43;50;61;74;90;107;126;139;151;160;174;183;179;179;179;173;162;145;134;118;111;102;85;72;54;39;32;25;20;16;9;6;5;4;6;7;9;9;10;11;12;11;11;11;10;9;9;8;5;5;5;4;3;3;4;4;4;5;5;6;6;5;5;5;5;5;5;5;4;4;4;4;3;3;3;4;4;4;4;4;5;5;5;6;5;6;5;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;5;5;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;4;4;3;3;3;3;4;3;4;4;4;3;3;4;3;3;3;3;3;4;4;3;3;4;4;4;3;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4
3;3;4;4;4;4;3;3;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;5;5;4;4;5;4;5;5;5;4;4;4;4;4;4;3;3;3;3;4;5;4;5;5;5;5;6;6;5;6;5;5;5;5;4;4;3;3;4;5;5;6;7;9;10;8;10;11;10;8;10;9;7;6;4;4;4;5;7;10;15;24;34;43;53;63;77;91;106;117;131;145;155;167;176;175;169;163;161;147;137;130;117;107;93;78;68;56;43;34;26;21;17;10;7;5;5;6;7;8;8;10;12;10;10;10;10;10;8;8;8;6;6;5;4;3;4;3;3;4;5;5;6;5;6;6;5;6;5;5;4;4;4;4;4;3;4;4;4;4;4;4;4;5;4;4;5;4;5;5;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;3;3;3;3;3;4;3;3;3;3;3;3;4;4;4;4;4;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3
4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;4;4;4;4;4;4;5;5;4;4;4;4;4;4;3;3;3;3;3;3;4;4;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;3;4;3;4;5;5;6;6;8;10;10;8;11;10;10;10;9;9;6;5;4;4;5;6;9;15;20;29;41;52;60;76;91;114;130;140;152;161;173;172;180;169;167;156;148;134;128;119;106;95;76;69;55;47;36;27;20;13;9;6;5;4;5;5;7;8;9;11;11;10;9;11;9;8;8;7;5;5;4;4;4;4;3;4;4;5;5;7;7;6;7;6;6;5;5;4;4;4;4;4;4;3;3;4;3;5;4;5;5;4;5;4;5;5;5;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;5;5;4;4;4;4;3;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;4;3;3;4;4;4;4;3;3;4;4;3;4;3;3;4;3;3;3;3;3;3;3;4;4;3;3;4;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
3;4;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;5;4;5;5;5;5;5;4;4;4;4;4;4;3;3;4;3;4;4;5;5;5;5;5;6;6;6;6;5;5;4;4;4;3;4;4;4;4;5;6;6;8;9;9;10;12;12;11;11;10;10;9;8;5;4;4;5;7;8;13;22;31;42;52;66;77;93;111;126;138;149;155;163;174;174;163;169;157;149;140;127;119;104;95;79;69;59;47;36;26;19;12;8;7;5;5;4;5;7;7;10;11;11;10;12;12;10;8;7;6;5;4;4;4;3;4;4;4;4;4;5;6;6;6;7;6;6;5;5;5;4;4;4;3;3;3;3;3;3;4;4;5;5;5;5;4;5;5;5;5;4;5;4;4;3;3;3;3;3;3;4;4;5;4;4;4;4;5;4;4;4;3;3;3;3;4;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;3;3;4;3;3;4;3;4;3;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4
3;3;3;3;3;3;4;4;4;4;4;4;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;3;3;3;4;4;4;5;4;5;5;5;5;4;4;4;4;4;3;4;3;3;3;3;4;4;4;4;4;5;6;6;6;6;6;5;4;4;4;3;3;3;4;3;4;5;6;6;8;10;11;10;14;13;13;11;11;10;8;7;6;5;4;5;7;9;12;18;27;41;58;66;76;89;110;126;144;155;164;160;173;175;171;165;163;150;142;121;112;100;87;80;65;52;43;30;22;17;11;8;6;5;5;5;6;6;8;10;11;11;9;11;11;9;9;7;6;5;4;4;4;3;4;4;4;4;5;5;5;5;6;6;6;5;6;6;5;4;4;3;3;4;4;4;3;4;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;3;4;4;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;4;4;3
3;3;3;4;3;3;4;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;5;5;5;5;4;5;4;4;4;4;3;4;3;3;3;4;4;4;5;5;6;6;6;6;6;6;5;5;4;4;4;3;4;4;4;4;5;5;7;8;9;9;9;10;13;11;10;9;8;8;7;6;5;5;5;7;10;13;18;26;39;51;66;76;90;103;119;130;151;156;164;173;169;171;169;172;157;145;126;116;102;86;75;64;49;40;26;18;14;12;8;6;6;5;5;6;6;8;10;9;8;9;9;10;9;9;7;6;5;4;5;4;3;3;3;4;4;5;5;5;6;6;6;6;6;6;6;5;5;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;4;4;3;4;4;4;4;4;4;3;3;4;4;4;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;3;4;4;4;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
3;4;3;4;4;3;4;4;4;3;3;3;3;3;3;3;4;3;3;4;4;4;3;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;5;5;6;6;6;6;6;6;5;5;4;4;3;3;3;4;4;4;6;6;8;9;10;9;10;11;11;10;9;9;8;8;6;6;5;6;7;7;10;15;19;27;36;51;66;80;96;109;124;134;146;156;170;178;174;173;166;167;163;148;131;117;100;83;71;61;47;36;26;19;13;10;7;5;4;4;5;6;8;9;11;10;10;11;11;11;10;9;7;5;6;4;4;4;4;3;4;4;4;5;6;6;6;6;6;6;5;5;5;5;4;4;4;3;3;3;3;3;4;4;4;4;5;4;5;4;5;4;4;4;3;4;4;3;3;4;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;3;3;3;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;3;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3
4;4;3;3;4;3;4;4;4;3;3;3;4;3;3;3;3;3;4;3;4;4;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;5;5;6;6;6;6;6;5;4;4;4;4;3;3;4;4;5;5;7;8;9;10;10;9;10;10;8;7;8;9;7;6;4;5;5;6;8;13;18;22;29;40;52;67;82;96;107;120;136;151;159;166;168;169;166;163;159;160;146;134;119;105;85;70;60;49;38;34;23;16;11;8;5;4;4;5;6;8;9;11;11;12;12;11;12;10;9;6;6;5;4;3;4;4;4;4;4;4;5;5;5;6;6;6;6;6;5;5;5;4;4;4;3;4;3;3;3;4;4;4;4;5;5;5;5;5;4;5;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3
4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;4;4;5;4;5;4;5;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;5;6;6;5;6;5;6;5;5;5;4;4;4;3;3;4;4;5;5;6;7;8;10;9;9;10;10;8;8;9;7;5;4;4;4;6;8;11;16;23;28;41;51;66;82;93;104;118;128;147;157;155;157;159;155;153;156;149;139;133;116;99;82;68;56;48;39;34;26;16;10;8;5;5;5;5;6;7;7;9;10;10;11;11;13;11;8;8;6;6;5;4;4;3;4;3;4;5;5;4;6;6;6;7;6;6;6;5;5;4;4;4;4;4;3;3;3;4;4;4;4;5;5;5;5;5;4;4;4;4;4;4;3;3;3;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;3;4;4;4;4;4;4;4;3;3;3;3;4;3;3;3;3;3;3;4;3;3;4;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;4;4;4;4;3;3;4;4;3;3;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;5;4;4;5;4;5;5;4;4;3;4;3;3;4;3;3;3;4;4;4;4;5;5;5;5;6;5;5;5;5;4;4;4;4;3;3;4;5;6;7;8;10;12;13;10;12;12;11;8;7;8;6;5;4;5;5;7;11;16;23;30;41;49;62;77;91;100;114;123;133;145;148;154;150;141;143;143;139;131;121;111;94;79;64;51;46;39;29;25;16;9;8;5;5;5;5;5;5;6;7;8;9;10;10;11;10;9;9;7;6;5;4;3;4;3;3;4;4;4;4;6;6;6;7;6;6;6;5;5;5;4;4;4;3;3;3;3;4;3;4;3;4;4;4;5;4;5;5;4;4;4;4;4;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;4;3;3;3;4;4;3;4;4;3;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4
4;3;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;3;4;4;4;4;4;5;4;5;5;5;5;5;4;4;4;4;3;3;3;3;4;4;4;4;5;4;5;5;6;6;6;6;6;5;5;4;4;4;4;3;4;4;5;6;6;8;9;10;14;13;12;12;11;8;8;7;6;5;5;6;6;7;12;17;22;29;36;46;61;77;89;101;115;124;135;138;143;152;152;150;145;140;141;133;119;109;91;81;67;49;43;36;26;20;14;8;6;5;6;6;6;6;6;8;10;9;11;11;10;8;8;7;7;5;5;5;4;3;3;3;3;4;5;4;5;5;5;6;5;5;5;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;5;4;4;4;4;4;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;3;4;3;4;4;3;3;3;3;4;3;4;3;4;4;3;4;4;4;4;4;4;4;3;3;3;3;4;3;3;3;3;3;4;4;4;4;4;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;4;3;3;4;3
4;3;4;4;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;3;4;4;4;4;4;4;4;4;4;5;4;5;5;6;5;5;4;4;4;3;4;3;4;3;3;4;4;4;5;5;5;5;6;6;6;6;6;6;5;4;4;4;4;3;4;4;4;6;6;8;8;9;12;12;11;11;9;9;8;7;7;6;5;5;7;9;12;16;21;30;39;49;62;81;93;108;118;127;133;142;142;152;154;149;149;137;138;131;123;108;95;77;60;47;40;33;22;17;13;9;7;7;6;6;6;7;8;9;11;12;11;10;9;7;7;8;6;6;6;4;4;3;3;3;4;4;4;4;5;5;5;6;6;6;5;4;5;4;4;4;3;3;3;3;3;4;3;4;4;5;5;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;4;4;4;4;4;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;4
4;3;3;4;3;4;4;4;4;4;3;4;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;4;5;4;5;5;5;5;5;4;4;4;4;4;3;3;4;3;4;4;4;4;5;4;6;5;6;6;7;6;5;5;4;4;4;3;3;4;4;4;6;7;7;8;9;10;10;11;10;11;9;7;8;7;6;4;5;6;8;10;15;22;30;39;50;60;75;93;104;115;121;129;134;142;148;153;147;146;145;141;131;127;113;93;78;65;51;42;32;27;19;16;11;8;6;5;5;6;6;8;10;13;13;11;11;10;9;9;8;6;6;5;4;3;4;4;3;4;4;4;5;5;5;6;6;6;8;6;6;5;4;4;3;3;3;4;3;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;4;3;3;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;4;3;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3
3;3;3;4;3;4;4;4;3;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;5;5;5;6;6;5;4;4;4;4;3;3;4;4;3;4;4;5;8;8;9;10;10;11;9;11;10;8;6;6;5;5;4;5;6;9;10;14;21;31;40;52;61;72;90;102;112;119;123;127;139;144;153;155;149;148;141;132;121;109;91;80;64;51;39;31;27;21;14;12;8;5;4;5;5;7;9;11;11;12;13;12;11;11;9;8;9;6;5;4;3;3;3;4;4;5;4;5;5;5;6;5;6;6;6;6;5;5;4;3;3;3;3;3;4;3;3;4;4;5;5;4;5;5;5;4;4;4;4;4;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;3;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;4;3;4;4;3;3
3;3;4;4;4;4;4;4;4;3;4;4;3;3;4;3;3;3;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;3;3;4;3;4;4;4;4;4;4;4;5;5;4;5;4;4;4;4;4;3;3;3;3;4;4;4;4;4;5;6;5;6;6;5;5;5;4;4;4;3;4;4;4;4;5;5;5;5;7;8;8;9;8;9;8;9;7;5;5;4;4;4;4;7;9;12;13;21;31;39;52;60;73;87;104;118;119;122;122;126;136;143;149;146;144;135;124;115;102;89;73;59;48;38;28;25;20;15;11;8;5;5;5;5;6;7;7;7;9;10;10;9;9;9;8;8;6;5;4;4;3;3;3;4;4;4;4;5;5;5;5;6;6;5;6;5;5;5;4;4;4;3;3;3;4;3;4;4;5;4;5;5;5;5;5;4;4;4;4;3;3;3;4;3;4;3;3;3;4;4;4;4;4;4;4;3;3;3;4;4;3;3;3;3;4;3;4;4;3;3;3;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;3;4;4;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
3;3;4;4;4;4;4;4;3;4;3;3;3;3;3;4;3;3;3;3;3;4;4;4;4;4;4;4;5;4;4;4;4;4;3;4;3;4;4;4;4;4;4;4;5;4;4;5;5;4;5;4;4;3;3;3;4;4;4;4;4;5;5;6;5;5;5;5;5;5;4;4;4;3;3;3;4;4;5;6;7;7;9;9;10;10;10;9;8;8;8;5;5;4;4;4;4;6;9;14;18;24;30;39;50;60;72;85;100;116;122;119;120;120;121;126;134;135;129;128;116;105;92;85;72;57;48;36;26;22;18;14;10;7;5;5;5;5;6;6;7;8;9;9;9;8;9;10;9;8;6;6;5;4;4;3;4;4;4;5;4;5;6;5;5;6;6;6;5;5;5;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;3;4;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;3;4;3;3;3;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;4;4;3;4;3;4;4;4;3;3;3;3;3;3;3;3;4;3;4;3;3;3;3;3
4;4;4;3;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;4;4;4;4;4;5;4;4;4;5;5;5;5;5;4;4;3;3;3;3;3;4;4;4;5;5;6;5;6;5;6;6;5;5;5;4;4;3;4;3;4;4;4;6;7;8;8;8;10;10;10;9;8;8;7;7;6;4;4;5;4;6;9;11;19;26;34;39;47;58;68;79;96;108;116;123;119;116;119;122;122;130;128;126;115;104;91;80;69;56;44;31;24;19;16;13;9;6;5;5;5;5;5;6;7;8;7;8;7;8;8;8;7;6;6;5;5;5;4;4;4;4;4;5;5;5;6;5;6;6;5;5;5;5;4;5;4;4;4;3;3;3;3;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;3;4;3;3;3;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;3;4;4;4;3;4;4;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;3;3;4;3;3;3;4;4;3;4;3;4;4;3;4;4;4;3;3;3;3;3;3;3;4;3;3;4;4;3
3;4;4;4;4;4;4;4;3;3;4;3;3;3;3;3;3;4;3;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;5;4;5;5;5;5;5;5;4;4;4;3;3;3;3;4;4;4;5;5;5;6;6;6;6;5;6;6;5;5;4;4;4;3;3;4;4;5;6;5;7;7;7;8;9;10;10;8;8;7;6;6;5;4;6;6;6;8;13;18;25;32;38;47;55;65;82;94;106;113;124;123;125;121;121;130;132;131;128;121;107;96;78;71;56;45;34;24;20;14;12;9;6;6;4;5;6;7;7;8;8;8;8;9;8;7;6;6;6;6;5;5;4;4;4;4;3;4;4;4;5;5;5;6;6;5;5;5;4;4;4;4;4;3;3;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;3;3;3;3;4;3;3;3;4;3;4;4;4;4;4;4;4;4;3;4;3;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;3;3;4;3;3;3;4;4;3;3;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3
3;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;5;4;5;4;4;4;4;4;3;3;4;3;4;4;4;4;5;5;5;5;5;6;6;6;7;6;5;4;4;3;3;3;4;4;5;7;6;7;10;10;10;10;10;12;10;8;8;7;6;6;5;5;5;6;8;11;16;22;30;39;49;63;73;83;96;107;115;125;129;134;126;124;124;129;128;122;118;108;94;81;72;60;46;35;24;20;15;12;8;6;5;4;5;6;6;7;8;9;9;10;10;9;8;7;7;6;5;5;4;4;4;4;3;4;4;4;4;5;6;5;6;6;5;6;5;4;4;4;3;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;3;3;4;4;4;4;3;3;3;4;4;3;3;4;3;3;4;4;4;4;4;4;4;3;4;3;3;3;3;3;3;3;3;4;3;3;4;3;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3
3;3;3;4;4;4;4;4;4;4;3;3;3;3;3;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;4;5;5;5;5;5;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;5;5;5;6;6;6;6;5;4;5;3;4;3;3;3;4;5;6;6;5;9;9;9;10;8;10;11;8;8;8;6;5;4;4;6;6;9;13;18;24;30;38;49;62;80;91;103;119;128;131;141;141;136;133;121;124;120;116;114;103;94;81;67;57;48;36;26;19;13;11;8;6;5;5;5;5;6;7;9;10;11;11;10;9;9;7;7;5;5;4;3;3;4;3;3;4;4;4;4;4;4;5;5;5;4;5;4;4;4;3;4;4;3;3;3;3;4;4;4;4;4;4;5;4;4;4;4;4;4;4;3;3;3;3;3;4;4;3;4;4;4;4;4;4;3;3;4;4;3;4;3;3;3;4;3;3;4;3;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;4;3;4;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3
